image_name,pixel_accuracy,crop_iou,crop_precision,crop_recall,crop_f1,weed_iou,weed_precision,weed_recall,weed_f1
bonirob_2016-05-23-10-57-33_4_frame238,0.9979,0.9792,0.9868,0.9922,0.9895,0.7221,0.7489,0.9528,0.8386
bonirob_2016-05-23-10-57-33_4_frame239,0.9987,0.9812,0.9875,0.9935,0.9905,0.7390,0.7606,0.9631,0.8499
bonirob_2016-05-23-10-57-33_4_frame24,0.9966,0.9587,0.9865,0.9714,0.9789,0.8599,0.9522,0.8987,0.9247
bonirob_2016-05-23-10-57-33_4_frame240,0.9987,0.9809,0.9860,0.9947,0.9903,0.5243,0.5254,0.9962,0.6879
bonirob_2016-05-23-10-57-33_4_frame241,0.9510,0.1190,0.1191,0.9906,0.2127,0.0042,0.4877,0.0043,0.0085
bonirob_2016-05-23-10-57-33_4_frame248,0.9978,0.9781,0.9841,0.9937,0.9889,0.5653,0.6000,0.9071,0.7223
bonirob_2016-05-23-10-57-33_4_frame249,0.9971,0.9726,0.9857,0.9865,0.9861,0.5414,0.6038,0.8397,0.7025
bonirob_2016-05-23-10-57-33_4_frame25,0.9897,0.7654,0.7767,0.9813,0.8671,0.6152,0.9571,0.6327,0.7618
bonirob_2016-05-23-10-57-33_4_frame250,0.9938,0.9505,0.9862,0.9633,0.9746,0.7060,0.7501,0.9231,0.8276
bonirob_2016-05-23-10-57-33_4_frame251,0.9983,0.9686,0.9908,0.9774,0.9840,0.8992,0.9438,0.9500,0.9469
bonirob_2016-05-23-10-57-33_4_frame252,0.9985,0.9747,0.9859,0.9885,0.9872,0.6530,0.6986,0.9091,0.7901
bonirob_2016-05-23-10-57-33_4_frame253,0.9971,0.9754,0.9829,0.9922,0.9875,0.5730,0.6501,0.8286,0.7286
bonirob_2016-05-23-10-57-33_4_frame254,0.9981,0.9832,0.9876,0.9955,0.9915,0.7389,0.7785,0.9356,0.8498
bonirob_2016-05-23-10-57-33_4_frame255,0.9975,0.9804,0.9860,0.9942,0.9901,0.6220,0.6323,0.9743,0.7669
bonirob_2016-05-23-10-57-33_4_frame256,0.9985,0.9839,0.9895,0.9942,0.9919,0.5257,0.5652,0.8825,0.6891
bonirob_2016-05-23-10-57-33_4_frame257,0.9980,0.9773,0.9874,0.9896,0.9885,0.7980,0.8504,0.9284,0.8877
bonirob_2016-05-23-10-57-33_4_frame258,0.9965,0.9499,0.9769,0.9717,0.9743,0.7022,0.7527,0.9128,0.8251
bonirob_2016-05-23-10-57-33_4_frame259,0.9973,0.9824,0.9850,0.9973,0.9911,0.5057,0.6350,0.7130,0.6717
bonirob_2016-05-23-10-57-33_4_frame26,0.9969,0.9544,0.9866,0.9669,0.9767,0.7448,0.9073,0.8061,0.8537
bonirob_2016-05-23-10-57-33_4_frame260,0.9983,0.9776,0.9849,0.9924,0.9887,0.7705,0.8206,0.9266,0.8704
bonirob_2016-05-23-10-57-33_4_frame261,0.9972,0.9498,0.9717,0.9768,0.9742,0.7097,0.7329,0.9572,0.8302
bonirob_2016-05-23-10-57-33_4_frame262,0.9985,0.9803,0.9898,0.9903,0.9901,0.5753,0.7782,0.6880,0.7304
bonirob_2016-05-23-10-57-33_4_frame263,0.9986,0.9851,0.9884,0.9967,0.9925,0.6243,0.9496,0.6457,0.7687
bonirob_2016-05-23-10-57-33_4_frame264,0.9987,0.9802,0.9878,0.9922,0.9900,0.8026,0.8402,0.9473,0.8905
bonirob_2016-05-23-10-57-33_4_frame265,0.9975,0.9715,0.9772,0.9940,0.9856,0.6752,0.7987,0.8137,0.8061
bonirob_2016-05-23-10-57-33_4_frame266,0.9981,0.9785,0.9872,0.9911,0.9891,0.8296,0.8575,0.9621,0.9068
bonirob_2016-05-23-10-57-33_4_frame267,0.9987,0.9858,0.9900,0.9957,0.9928,0.6878,0.7189,0.9407,0.8150
bonirob_2016-05-23-10-57-33_4_frame268,0.9984,0.9848,0.9897,0.9950,0.9923,0.6266,0.6743,0.8984,0.7704
bonirob_2016-05-23-10-57-33_4_frame269,0.9916,0.8702,0.8837,0.9827,0.9306,0.4582,0.6946,0.5738,0.6284
bonirob_2016-05-23-10-57-33_4_frame27,0.9804,0.2553,0.2642,0.8833,0.4068,0.3836,0.9094,0.3988,0.5545
bonirob_2016-05-23-10-57-33_4_frame270,0.9992,0.9753,0.9920,0.9830,0.9875,0.8721,0.9321,0.9312,0.9317
bonirob_2016-05-23-10-57-33_4_frame271,0.9987,0.9735,0.9850,0.9881,0.9866,0.8545,0.9118,0.9315,0.9215
bonirob_2016-05-23-10-57-33_4_frame272,0.9992,0.9796,0.9904,0.9890,0.9897,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-23-10-57-33_4_frame273,0.9982,0.9813,0.9868,0.9943,0.9906,0.6091,0.6119,0.9927,0.7571
bonirob_2016-05-23-10-57-33_4_frame274,0.9986,0.9806,0.9893,0.9912,0.9902,0.7744,0.8531,0.8936,0.8729
bonirob_2016-05-23-10-57-33_4_frame275,0.9992,0.9863,0.9945,0.9917,0.9931,0.8656,0.9243,0.9316,0.9279
bonirob_2016-05-23-10-57-33_4_frame276,0.9984,0.9581,0.9704,0.9869,0.9786,0.7742,0.8411,0.9068,0.8727
bonirob_2016-05-23-10-57-33_4_frame277,0.9980,0.9667,0.9732,0.9931,0.9831,0.4649,0.5139,0.8299,0.6347
bonirob_2016-05-23-10-57-33_4_frame278,0.9977,0.9628,0.9886,0.9736,0.9810,0.5875,0.6637,0.8366,0.7402
bonirob_2016-05-23-10-57-33_4_frame279,0.9988,0.9857,0.9906,0.9950,0.9928,0.7637,0.8279,0.9079,0.8660
bonirob_2016-05-23-10-57-33_4_frame28,0.9874,0.6037,0.6167,0.9661,0.7529,0.5154,0.9425,0.5321,0.6802
bonirob_2016-05-23-10-57-33_4_frame280,0.9987,0.9831,0.9870,0.9960,0.9915,0.7577,0.7907,0.9478,0.8621
bonirob_2016-05-23-10-57-33_4_frame281,0.9990,0.9788,0.9865,0.9921,0.9893,0.8687,0.8977,0.9642,0.9298
bonirob_2016-05-23-10-57-33_4_frame282,0.9990,0.9657,0.9780,0.9871,0.9826,0.6450,0.7381,0.8363,0.7842
bonirob_2016-05-23-10-57-33_4_frame283,0.9982,0.9485,0.9893,0.9584,0.9736,0.8697,0.9465,0.9146,0.9303
bonirob_2016-05-23-10-57-33_4_frame284,0.9988,0.9704,0.9892,0.9807,0.9850,0.8756,0.9110,0.9576,0.9337
bonirob_2016-05-23-10-57-33_4_frame285,0.9980,0.9782,0.9847,0.9933,0.9890,0.8765,0.9352,0.9332,0.9342
bonirob_2016-05-23-10-57-33_4_frame286,0.9983,0.9814,0.9852,0.9961,0.9906,0.7491,0.8376,0.8764,0.8565
bonirob_2016-05-23-10-57-33_4_frame287,0.9987,0.9796,0.9917,0.9877,0.9897,0.9011,0.9617,0.9346,0.9480
bonirob_2016-05-23-10-57-33_4_frame288,0.9972,0.9793,0.9877,0.9914,0.9896,0.4474,0.6024,0.6349,0.6182
bonirob_2016-05-23-10-57-33_4_frame289,0.9987,0.9188,0.9903,0.9272,0.9577,0.2511,0.2555,0.9357,0.4014
bonirob_2016-05-23-10-57-33_4_frame29,0.9870,0.5880,0.6011,0.9640,0.7405,0.2247,0.8497,0.2340,0.3669
bonirob_2016-05-23-10-57-33_4_frame290,0.9993,0.9666,0.9848,0.9812,0.9830,0.6479,0.6721,0.9472,0.7863
bonirob_2016-05-23-10-57-33_4_frame291,0.9992,0.9817,0.9888,0.9927,0.9908,0.6884,0.6910,0.9946,0.8155
bonirob_2016-05-23-10-57-33_4_frame292,0.9985,0.9811,0.9885,0.9923,0.9904,0.5876,0.5892,0.9952,0.7402
bonirob_2016-05-23-10-57-33_4_frame293,0.9980,0.9812,0.9872,0.9939,0.9905,0.5863,0.6846,0.8033,0.7392
bonirob_2016-05-23-10-57-33_4_frame294,0.9983,0.9829,0.9893,0.9935,0.9914,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-23-10-57-33_4_frame295,0.9988,0.9731,0.9847,0.9881,0.9864,0.7013,0.8121,0.8372,0.8244
bonirob_2016-05-23-10-57-33_4_frame296,0.9984,0.9694,0.9811,0.9879,0.9845,0.7074,0.8003,0.8591,0.8286
bonirob_2016-05-23-10-57-33_4_frame297,0.9985,0.9717,0.9821,0.9892,0.9856,0.9242,0.9581,0.9632,0.9606
bonirob_2016-05-23-10-57-33_4_frame298,0.9975,0.9782,0.9816,0.9964,0.9890,0.8279,0.8561,0.9617,0.9059
bonirob_2016-05-23-10-57-33_4_frame299,0.9965,0.9464,0.9601,0.9852,0.9725,0.6219,0.8212,0.7193,0.7669
bonirob_2016-05-23-10-57-33_4_frame3,0.9988,0.8672,0.9377,0.9202,0.9289,0.7494,0.8830,0.8320,0.8567
bonirob_2016-05-23-10-57-33_4_frame30,0.9962,0.9570,0.9885,0.9678,0.9780,0.7629,0.8948,0.8381,0.8655
bonirob_2016-05-23-10-57-33_4_frame300,0.9983,0.9798,0.9844,0.9953,0.9898,0.7870,0.8325,0.9351,0.8808
bonirob_2016-05-23-10-57-33_4_frame301,0.9989,0.9760,0.9844,0.9913,0.9879,0.8002,0.8513,0.9303,0.8890
bonirob_2016-05-23-10-57-33_4_frame302,0.9992,0.9779,0.9863,0.9914,0.9888,0.6337,0.7432,0.8113,0.7758
bonirob_2016-05-23-10-57-33_4_frame303,0.9992,0.9692,0.9872,0.9816,0.9844,0.6799,0.8165,0.8026,0.8095
bonirob_2016-05-23-10-57-33_4_frame304,0.9982,0.9337,0.9430,0.9896,0.9657,0.7680,0.7996,0.9511,0.8688
bonirob_2016-05-23-10-57-33_4_frame305,0.9986,0.9713,0.9813,0.9896,0.9855,0.8764,0.9770,0.8949,0.9342
bonirob_2016-05-23-10-57-33_4_frame31,0.9967,0.9410,0.9858,0.9539,0.9696,0.7579,0.9289,0.8046,0.8623
bonirob_2016-05-23-10-57-33_4_frame32,0.9960,0.8498,0.8688,0.9749,0.9188,0.7099,0.9281,0.7511,0.8303
bonirob_2016-05-23-10-57-33_4_frame33,0.9975,0.9636,0.9791,0.9838,0.9815,0.7248,0.8466,0.8344,0.8404
bonirob_2016-05-23-10-57-33_4_frame34,0.9972,0.9664,0.9831,0.9827,0.9829,0.6754,0.8001,0.8125,0.8063
bonirob_2016-05-23-10-57-33_4_frame35,0.9932,0.9553,0.9811,0.9732,0.9771,0.3719,0.9191,0.3845,0.5422
bonirob_2016-05-23-10-57-33_4_frame37,0.9973,0.9702,0.9906,0.9793,0.9849,0.8344,0.9050,0.9145,0.9097
bonirob_2016-05-23-10-57-33_4_frame38,0.9982,0.9614,0.9853,0.9754,0.9803,0.8202,0.9213,0.8820,0.9012
bonirob_2016-05-23-10-57-33_4_frame39,0.9973,0.9452,0.9577,0.9864,0.9718,0.8015,0.9026,0.8774,0.8898
bonirob_2016-05-23-10-57-33_4_frame4,0.9979,0.9615,0.9751,0.9857,0.9804,0.3967,0.4819,0.6918,0.5681
bonirob_2016-05-23-10-57-33_4_frame40,0.9974,0.9470,0.9883,0.9578,0.9728,0.8386,0.9169,0.9075,0.9122
bonirob_2016-05-23-10-57-33_4_frame41,0.9945,0.7764,0.9989,0.7770,0.8741,0.8188,0.9367,0.8667,0.9004
bonirob_2016-05-23-10-57-33_4_frame42,0.9870,0.7626,0.8427,0.8892,0.8653,0.7675,0.9493,0.8003,0.8685
bonirob_2016-05-23-10-57-33_4_frame43,0.9464,0.0000,0.0000,0.0000,0.0000,0.7053,0.9070,0.7602,0.8272
bonirob_2016-05-23-10-57-33_4_frame44,0.9643,0.0000,0.0000,0.0000,0.0000,0.8932,0.9455,0.9417,0.9436
bonirob_2016-05-23-10-57-33_4_frame45,0.9703,0.2565,0.3847,0.4350,0.4083,0.8520,0.9210,0.9191,0.9201
bonirob_2016-05-23-10-57-33_4_frame46,0.9715,0.0000,0.0000,0.0000,0.0000,0.8680,0.8714,0.9956,0.9294
bonirob_2016-05-23-10-57-33_4_frame47,0.9945,0.8646,0.8719,0.9905,0.9274,0.8659,0.9681,0.8914,0.9282
bonirob_2016-05-23-10-57-33_4_frame48,0.9678,0.0000,0.0000,0.0000,0.0000,0.8238,0.8447,0.9709,0.9034
bonirob_2016-05-23-10-57-33_4_frame49,0.9155,0.0000,0.0000,0.0000,0.0000,0.6870,0.6961,0.9812,0.8145
bonirob_2016-05-23-10-57-33_4_frame5,0.9992,0.9607,0.9776,0.9824,0.9800,0.8378,0.8827,0.9428,0.9117
bonirob_2016-05-23-10-57-33_4_frame50,0.9633,0.0312,0.4600,0.0324,0.0605,0.7494,0.7987,0.9239,0.8567
bonirob_2016-05-23-10-57-33_4_frame51,0.9980,0.9440,0.9853,0.9574,0.9712,0.7674,0.8705,0.8663,0.8684
bonirob_2016-05-23-10-57-33_4_frame52,0.9924,0.8646,0.8714,0.9911,0.9274,0.4857,0.9317,0.5036,0.6538
bonirob_2016-05-23-10-57-33_4_frame53,0.9608,0.3769,0.3976,0.8784,0.5474,0.6367,0.9273,0.6702,0.7780
bonirob_2016-05-23-10-57-33_4_frame54,0.9823,0.4654,0.7029,0.5794,0.6352,0.7868,0.8573,0.9053,0.8806
bonirob_2016-05-23-10-57-33_4_frame55,0.9632,0.2591,0.3274,0.5539,0.4115,0.3709,0.6653,0.4561,0.5412
bonirob_2016-05-23-10-57-33_4_frame56,0.9611,0.1862,0.1964,0.7821,0.3140,0.4031,0.8790,0.4268,0.5746
bonirob_2016-05-23-10-57-33_4_frame57,0.9982,0.9467,0.9885,0.9573,0.9726,0.8231,0.9503,0.8601,0.9029
bonirob_2016-05-23-10-57-33_4_frame58,0.9964,0.9666,0.9844,0.9817,0.9830,0.8604,0.9454,0.9053,0.9249
bonirob_2016-05-23-10-57-33_4_frame59,0.9975,0.9629,0.9837,0.9785,0.9811,0.7750,0.8743,0.8722,0.8732
bonirob_2016-05-23-10-57-33_4_frame6,0.9979,0.9382,0.9824,0.9543,0.9681,0.7766,0.9433,0.8147,0.8743
bonirob_2016-05-23-10-57-33_4_frame60,0.9939,0.7648,0.7706,0.9902,0.8667,0.3742,0.9883,0.3759,0.5446
bonirob_2016-05-23-10-57-33_4_frame61,0.9960,0.9486,0.9549,0.9930,0.9736,0.6028,0.8676,0.6638,0.7522
bonirob_2016-05-23-10-57-33_4_frame62,0.9894,0.8655,0.9233,0.9325,0.9279,0.7454,0.9103,0.8046,0.8542
bonirob_2016-05-23-10-57-33_4_frame63,0.9237,0.1726,0.4664,0.2150,0.2943,0.6197,0.6976,0.8472,0.7652
bonirob_2016-05-23-10-57-33_4_frame64,0.9536,0.4032,0.4039,0.9953,0.5747,0.3930,0.9106,0.4088,0.5642
bonirob_2016-05-23-10-57-33_4_frame65,0.9907,0.7808,0.7864,0.9911,0.8769,0.6664,0.9344,0.6992,0.7998
bonirob_2016-05-23-10-57-33_4_frame66,0.9823,0.6646,0.6704,0.9872,0.7985,0.5906,0.9569,0.6067,0.7426
bonirob_2016-05-23-10-57-33_4_frame67,0.9961,0.9187,0.9782,0.9379,0.9576,0.8406,0.9108,0.9160,0.9134
bonirob_2016-05-23-10-57-33_4_frame68,0.9947,0.9520,0.9862,0.9648,0.9754,0.2222,0.2245,0.9575,0.3637
bonirob_2016-05-23-10-57-33_4_frame69,0.9988,0.9766,0.9842,0.9921,0.9882,0.7085,0.7858,0.8781,0.8294
bonirob_2016-05-23-10-57-33_4_frame7,0.9962,0.9062,0.9206,0.9830,0.9508,0.6100,0.8977,0.6556,0.7578
bonirob_2016-05-23-10-57-33_4_frame70,0.9982,0.9324,0.9737,0.9565,0.9650,0.6526,0.7047,0.8983,0.7898
bonirob_2016-05-23-10-57-33_4_frame71,0.9972,0.9694,0.9825,0.9865,0.9845,0.6683,0.8265,0.7774,0.8012
bonirob_2016-05-23-10-57-33_4_frame72,0.9936,0.9483,0.9900,0.9575,0.9735,0.6759,0.8823,0.7429,0.8066
bonirob_2016-05-23-10-57-33_4_frame73,0.9960,0.9645,0.9869,0.9769,0.9819,0.7128,0.8280,0.8367,0.8323
bonirob_2016-05-23-10-57-33_4_frame74,0.9555,0.0000,0.0000,0.0000,0.0000,0.4803,0.8926,0.5098,0.6489
bonirob_2016-05-23-10-57-33_4_frame75,0.9497,0.3087,0.3224,0.8789,0.4717,0.2826,0.8383,0.2989,0.4407
bonirob_2016-05-23-10-57-33_4_frame76,0.9987,0.9828,0.9898,0.9928,0.9913,0.7310,0.7827,0.9172,0.8446
bonirob_2016-05-23-10-57-33_4_frame77,0.9981,0.9796,0.9878,0.9916,0.9897,0.6985,0.7516,0.9081,0.8225
bonirob_2016-05-23-10-57-33_4_frame78,0.9980,0.9685,0.9789,0.9892,0.9840,0.7589,0.8957,0.8326,0.8630
bonirob_2016-05-23-10-57-33_4_frame79,0.9965,0.8438,0.9029,0.9281,0.9153,0.5930,0.7984,0.6974,0.7445
bonirob_2016-05-23-10-57-33_4_frame8,0.9987,0.9597,0.9844,0.9745,0.9794,0.5960,0.9117,0.6325,0.7469
bonirob_2016-05-23-10-57-33_4_frame80,0.9985,0.9115,0.9854,0.9240,0.9537,0.7209,0.7464,0.9547,0.8378
bonirob_2016-05-23-10-57-33_4_frame81,0.9983,0.9702,0.9922,0.9777,0.9849,0.7248,0.7901,0.8976,0.8404
bonirob_2016-05-23-10-57-33_4_frame82,0.9980,0.9733,0.9902,0.9828,0.9865,0.6703,0.9807,0.6792,0.8026
bonirob_2016-05-23-10-57-33_4_frame83,0.9987,0.9824,0.9864,0.9958,0.9911,0.7742,0.8317,0.9180,0.8727
bonirob_2016-05-23-10-57-33_4_frame84,0.9984,0.9643,0.9786,0.9851,0.9818,0.9442,0.9644,0.9783,0.9713
bonirob_2016-05-23-10-57-33_4_frame85,0.9965,0.9454,0.9918,0.9528,0.9719,0.3495,0.3719,0.8529,0.5179
bonirob_2016-05-23-10-57-33_4_frame86,0.9984,0.9758,0.9897,0.9858,0.9877,0.7367,0.8030,0.8992,0.8484
bonirob_2016-05-23-10-57-33_4_frame87,0.9992,0.9795,0.9882,0.9911,0.9896,0.8055,0.9158,0.8699,0.8923
bonirob_2016-05-23-10-57-33_4_frame88,0.9971,0.9312,0.9890,0.9409,0.9644,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-23-10-57-33_4_frame89,0.9967,0.9731,0.9850,0.9877,0.9863,0.8927,0.9409,0.9458,0.9433
bonirob_2016-05-23-10-57-33_4_frame9,0.9980,0.9591,0.9782,0.9800,0.9791,0.7677,0.9290,0.8155,0.8686
bonirob_2016-05-23-10-57-33_4_frame90,0.9982,0.9767,0.9857,0.9908,0.9882,0.7854,0.8775,0.8821,0.8798
bonirob_2016-05-23-10-57-33_4_frame91,0.9983,0.9809,0.9858,0.9950,0.9904,0.7923,0.8103,0.9726,0.8841
bonirob_2016-05-23-10-57-33_4_frame92,0.9985,0.9760,0.9824,0.9934,0.9879,0.8249,0.9573,0.8563,0.9040
bonirob_2016-05-23-10-57-33_4_frame93,0.9989,0.9835,0.9904,0.9930,0.9917,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-23-10-57-33_4_frame94,0.9990,0.9775,0.9939,0.9835,0.9886,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-23-10-57-33_4_frame95,0.9987,0.9828,0.9891,0.9935,0.9913,0.8008,0.8360,0.9500,0.8894
bonirob_2016-05-23-10-57-33_4_frame96,0.9988,0.9893,0.9923,0.9970,0.9946,0.8042,0.8540,0.9323,0.8914
bonirob_2016-05-23-10-57-33_4_frame97,0.9978,0.9371,0.9746,0.9605,0.9675,0.5960,0.6703,0.8431,0.7468
bonirob_2016-05-23-10-57-33_4_frame98,0.9989,0.9850,0.9890,0.9959,0.9925,0.7494,0.9088,0.8104,0.8568
bonirob_2016-05-23-10-57-33_4_frame99,0.9976,0.9746,0.9794,0.9949,0.9871,0.7360,0.7808,0.9276,0.8479
bonirob_2016-05-23-11-02-39_5_frame0,0.9983,0.9629,0.9754,0.9868,0.9811,0.7967,0.9216,0.8546,0.8868
bonirob_2016-05-23-11-02-39_5_frame1,0.9986,0.9747,0.9802,0.9944,0.9872,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-23-11-02-39_5_frame10,0.9987,0.9787,0.9839,0.9946,0.9892,0.7849,0.8461,0.9156,0.8795
bonirob_2016-05-23-11-02-39_5_frame100,0.9997,0.9450,0.9984,0.9464,0.9717,0.8530,0.9466,0.8962,0.9207
bonirob_2016-05-23-11-02-39_5_frame101,0.9986,0.9714,0.9886,0.9825,0.9855,0.7692,0.8614,0.8779,0.8696
bonirob_2016-05-23-11-02-39_5_frame102,0.9989,0.9641,0.9827,0.9807,0.9817,0.7546,0.8314,0.8910,0.8602
bonirob_2016-05-23-11-02-39_5_frame103,0.9991,0.9619,0.9709,0.9905,0.9806,0.7928,0.9155,0.8554,0.8844
bonirob_2016-05-23-11-02-39_5_frame104,0.9988,0.9571,0.9714,0.9848,0.9781,0.8188,0.9059,0.8949,0.9004
bonirob_2016-05-23-11-02-39_5_frame105,0.9990,0.9708,0.9878,0.9825,0.9852,0.8614,0.9644,0.8897,0.9255
bonirob_2016-05-23-11-02-39_5_frame106,0.9993,0.9542,0.9943,0.9594,0.9766,0.5953,0.7179,0.7771,0.7463
bonirob_2016-05-23-11-02-39_5_frame107,0.9986,0.9534,0.9634,0.9891,0.9761,0.6173,0.9509,0.6377,0.7634
bonirob_2016-05-23-11-02-39_5_frame108,0.9993,0.9652,0.9875,0.9771,0.9823,0.5625,0.8254,0.6384,0.7200
bonirob_2016-05-23-11-02-39_5_frame109,0.9994,0.9715,0.9894,0.9817,0.9855,0.8603,0.9489,0.9020,0.9249
bonirob_2016-05-23-11-02-39_5_frame11,0.9990,0.9786,0.9874,0.9910,0.9892,0.6888,0.7359,0.9149,0.8157
bonirob_2016-05-23-11-02-39_5_frame110,0.9982,0.9661,0.9816,0.9839,0.9827,0.6956,0.8838,0.7656,0.8205
bonirob_2016-05-23-11-02-39_5_frame111,0.9986,0.9663,0.9747,0.9911,0.9828,0.8932,0.9653,0.9228,0.9436
bonirob_2016-05-23-11-02-39_5_frame112,0.9988,0.9751,0.9849,0.9899,0.9874,0.7773,0.8135,0.9459,0.8747
bonirob_2016-05-23-11-02-39_5_frame113,0.9994,0.9607,0.9879,0.9722,0.9800,0.6479,0.7806,0.7921,0.7863
bonirob_2016-05-23-11-02-39_5_frame114,0.9988,0.9631,0.9785,0.9839,0.9812,0.8219,0.9208,0.8844,0.9023
bonirob_2016-05-23-11-02-39_5_frame115,0.9983,0.9127,0.9221,0.9889,0.9544,0.4004,0.9851,0.4028,0.5718
bonirob_2016-05-23-11-02-39_5_frame116,0.9984,0.9683,0.9779,0.9900,0.9839,0.5713,0.8502,0.6352,0.7271
bonirob_2016-05-23-11-02-39_5_frame117,0.9991,0.9779,0.9897,0.9879,0.9888,0.8422,0.8774,0.9545,0.9143
bonirob_2016-05-23-11-02-39_5_frame118,0.9994,0.9754,0.9864,0.9887,0.9876,0.7967,0.8674,0.9072,0.8869
bonirob_2016-05-23-11-02-39_5_frame119,0.9994,0.9749,0.9935,0.9811,0.9873,0.8682,0.9409,0.9183,0.9294
bonirob_2016-05-23-11-02-39_5_frame12,0.9983,0.9760,0.9855,0.9903,0.9879,0.8250,0.8352,0.9854,0.9041
bonirob_2016-05-23-11-02-39_5_frame120,0.9974,0.8826,0.9599,0.9163,0.9376,0.5333,0.5911,0.8451,0.6956
bonirob_2016-05-23-11-02-39_5_frame121,0.9996,0.9719,0.9903,0.9813,0.9858,0.8639,0.8850,0.9732,0.9270
bonirob_2016-05-23-11-02-39_5_frame122,0.9990,0.9705,0.9882,0.9819,0.9850,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-23-11-02-39_5_frame123,0.9990,0.9659,0.9745,0.9910,0.9827,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-23-11-02-39_5_frame124,0.9999,0.9680,0.9911,0.9766,0.9838,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-23-11-02-39_5_frame125,0.9993,0.9750,0.9850,0.9897,0.9873,0.5947,0.7687,0.7243,0.7458
bonirob_2016-05-23-11-02-39_5_frame126,0.9992,0.9747,0.9896,0.9848,0.9872,0.8548,0.9434,0.9011,0.9217
bonirob_2016-05-23-11-02-39_5_frame127,0.9996,0.9845,0.9907,0.9937,0.9922,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-23-11-02-39_5_frame128,0.9996,0.9691,0.9885,0.9802,0.9843,0.7082,0.8048,0.8551,0.8292
bonirob_2016-05-23-11-02-39_5_frame129,0.9991,0.9825,0.9887,0.9936,0.9912,0.7982,0.9478,0.8349,0.8878
bonirob_2016-05-23-11-02-39_5_frame13,0.9989,0.9816,0.9907,0.9907,0.9907,0.8840,0.9179,0.9598,0.9384
bonirob_2016-05-23-11-02-39_5_frame130,0.9984,0.9807,0.9883,0.9923,0.9903,0.7692,0.8718,0.8673,0.8695
bonirob_2016-05-23-11-02-39_5_frame131,0.9980,0.9659,0.9889,0.9765,0.9827,0.8597,0.9294,0.9198,0.9246
bonirob_2016-05-23-11-02-39_5_frame132,0.9968,0.9594,0.9878,0.9709,0.9793,0.7189,0.7732,0.9109,0.8364
bonirob_2016-05-23-11-02-39_5_frame133,0.9978,0.9684,0.9846,0.9833,0.9839,0.7915,0.8677,0.9001,0.8836
bonirob_2016-05-23-11-02-39_5_frame134,0.9988,0.9654,0.9814,0.9834,0.9824,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-23-11-02-39_5_frame135,0.9993,0.9816,0.9916,0.9898,0.9907,0.8904,1.0000,0.8904,0.9420
bonirob_2016-05-23-11-02-39_5_frame136,0.9990,0.9728,0.9898,0.9826,0.9862,0.8283,0.8586,0.9591,0.9061
bonirob_2016-05-23-11-02-39_5_frame137,0.9990,0.9774,0.9906,0.9866,0.9886,0.6603,0.8933,0.7169,0.7954
bonirob_2016-05-23-11-02-39_5_frame138,0.9985,0.9615,0.9757,0.9851,0.9804,0.7258,0.7627,0.9374,0.8411
bonirob_2016-05-23-11-02-39_5_frame139,0.9990,0.9657,0.9815,0.9836,0.9825,0.5730,0.8608,0.6316,0.7286
bonirob_2016-05-23-11-02-39_5_frame14,0.9993,0.9843,0.9933,0.9909,0.9921,0.7235,0.7851,0.9022,0.8396
bonirob_2016-05-23-11-02-39_5_frame140,0.9991,0.9634,0.9877,0.9751,0.9813,0.6603,0.7890,0.8020,0.7954
bonirob_2016-05-23-11-02-39_5_frame141,0.9993,0.8602,0.9114,0.9387,0.9249,0.3039,0.9865,0.3052,0.4662
bonirob_2016-05-23-11-02-39_5_frame142,0.9990,0.9729,0.9910,0.9816,0.9863,0.8043,0.8927,0.8904,0.8915
bonirob_2016-05-23-11-02-39_5_frame143,0.9991,0.9647,0.9937,0.9706,0.9820,0.7855,0.9133,0.8488,0.8799
bonirob_2016-05-23-11-02-39_5_frame144,0.9991,0.9745,0.9884,0.9857,0.9871,0.8515,0.9102,0.9295,0.9198
bonirob_2016-05-23-11-02-39_5_frame145,0.9986,0.9742,0.9793,0.9946,0.9869,0.9021,0.9475,0.9496,0.9485
bonirob_2016-05-23-11-02-39_5_frame146,0.9974,0.9662,0.9741,0.9917,0.9828,0.7888,0.8660,0.8984,0.8819
bonirob_2016-05-23-11-02-39_5_frame147,0.9979,0.9562,0.9685,0.9869,0.9776,0.3956,0.8437,0.4269,0.5669
bonirob_2016-05-23-11-02-39_5_frame148,0.9990,0.9099,0.9469,0.9589,0.9528,0.6368,0.8487,0.7183,0.7781
bonirob_2016-05-23-11-02-39_5_frame149,0.9911,0.4904,0.4947,0.9825,0.6580,0.1181,0.9644,0.1186,0.2112
bonirob_2016-05-23-11-02-39_5_frame15,0.9989,0.9772,0.9907,0.9862,0.9885,0.7188,0.8178,0.8559,0.8364
